country,place,pop,year,source
US,"Las Cruces, New Mexico",116978,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Manchester, New Hampshire",116818,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"West Jordan, Utah",116812,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Westminster, Colorado",116182,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Evansville, Indiana",116176,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Waterbury, Connecticut",115771,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Elgin, Illinois",115476,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Greeley, Colorado",115073,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Temecula, California",114865,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Richmond, California",114861,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Concord, North Carolina",114598,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Provo, Utah",114527,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Rio Rancho, New Mexico",114419,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Clearwater, Florida",114364,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Tuscaloosa, Alabama",114316,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Murrieta, California",114124,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Lansing, Michigan",113884,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Tyler, Texas",113723,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Miami Gardens, Florida",113579,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Everett, Washington",113567,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Allen, Texas",113447,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Springfield, Illinois",112989,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Beaumont, Texas",112967,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"South Fulton, Georgia",112820,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Carlsbad, California",112260,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Sparks, Nevada",111902,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Gresham, Oregon",111513,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Santa Maria, California",111390,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Hillsboro, Oregon",111126,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Peoria, Illinois",110920,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Davie, Florida",110851,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Edinburg, Texas",110700,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Pueblo, Colorado",110404,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Ventura, California",109914,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Palm Coast, Florida",109886,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Edison, New Jersey",109077,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Costa Mesa, California",108881,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"St. George, Utah",108713,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Centennial, Colorado",108658,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Downey, California",108468,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Spokane Valley, Washington",108405,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Sugar Land, Texas",107726,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Lee's Summit, Missouri",107514,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Bend, Oregon",107342,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Jurupa Valley, California",107311,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Georgetown, Texas",106907,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Green Bay, Wisconsin",106675,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Fayetteville, Arkansas",106623,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Rialto, California",106554,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Brockton, Massachusetts",106134,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Boulder, Colorado",105689,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Carmel, Indiana",105634,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Dearborn, Michigan",105611,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"West Covina, California",105301,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Yuma, Arizona",105227,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Chico, California",105081,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"El Monte, California",105075,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Sandy Springs, Georgia",105013,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Renton, Washington",104975,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Fishers, Indiana",104812,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Woodbridge Township, New Jersey",104802,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Suffolk, Virginia",104699,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Lynn, Massachusetts",104236,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Vacaville, California",103850,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"San Mateo, California",103337,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"South Bend, Indiana",103201,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Quincy, Massachusetts",103173,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Burbank, California",102988,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Hesperia, California",102605,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Wichita Falls, Texas",101951,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Tracy, California",101901,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"New Bedford, Massachusetts",101834,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"El Cajon, California",101755,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Albany, New York",101698,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Inglewood, California",101662,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Boca Raton, Florida",101582,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Fort Myers, Florida",101581,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Clinton Township, Macomb County, Michigan",101374,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Daly City, California",101261,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Avondale, Arizona",100983,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Toms River, New Jersey",100899,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"San Angelo, Texas",100640,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Edmond, Oklahoma",100479,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Davenport, Iowa",100358,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Deltona, Florida",100267,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Federal Way, Washington",100252,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Sunrise, Florida",100128,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
US,"Longmont, Colorado",100109,2025,"wikipedia(List_of_United_States_cities_by_population, Census Bureau est. 2025-07-01)"
IN,Mumbai,12442373,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Delhi,11034555,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bengaluru,8443675,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hyderabad,6993262,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chennai,6748026,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ahmedabad,5577940,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kolkata,4496694,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Surat,4467797,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Pune,3124458,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jaipur,3046163,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Lucknow,2817105,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kanpur,2765348,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nagpur,2405665,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Indore,1964086,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Thane,1841488,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhopal,1798218,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Visakhapatnam,1728128,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Pimpri-Chinchwad,1727692,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Patna,1684222,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vadodara,1670806,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ghaziabad,1648643,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ludhiana,1618879,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Agra,1585704,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nashik,1486053,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Faridabad,1414050,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Meerut,1305429,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Rajkot,1286678,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kalyan-Dombivli,1247327,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vasai-Virar,1222390,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Varanasi,1198491,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Srinagar,1180570,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chhatrapati Sambhajinagar,1175116,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dhanbad,1162472,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Amritsar,1132383,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Navi Mumbai,1120547,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Prayagraj,1112544,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Howrah,1077075,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ranchi,1073427,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jabalpur,1055525,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gwalior,1054420,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Coimbatore,1050721,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vijayawada,1034358,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jodhpur,1033756,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Madurai,1017865,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Raipur,1010433,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Kota, Rajasthan",1001694,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chandigarh,961587,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Guwahati,957352,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Solapur,951558,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hubli–Dharwad,943788,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bareilly,903668,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mysore,893062,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Moradabad,887871,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gurgaon,876969,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Aligarh,874408,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jalandhar,862886,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tiruchirappalli,847387,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhubaneswar,843402,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Salem, Tamil Nadu",829267,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mira-Bhayandar,809378,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Thiruvananthapuram,743691,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhiwandi,711329,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Saharanpur,705478,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gorakhpur,673446,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Guntur,647508,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Amravati,647057,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bikaner,644406,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Noida,637272,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jamshedpur,631364,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhilai,625700,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Warangal,615998,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Cuttack,610189,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Firozabad,604214,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kochi,602046,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhavnagar,593368,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dehradun,569578,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Durgapur,566517,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Asansol,563917,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nanded Waghala,550439,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kolhapur,549236,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ajmer,542321,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kalaburagi,533587,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Loni, Ghaziabad",516082,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ujjain,515215,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Siliguri,513264,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ulhasnagar,506098,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jhansi,505693,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sangli-Miraj & Kupwad,502793,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jammu,502197,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nellore,499575,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mangalore,488968,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Belgaum,488157,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jamnagar,479920,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tirunelveli,473637,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Malegaon,471312,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Gaya, India",468614,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ambattur,466205,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jalgaon,460228,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Udaipur,451100,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Maheshtala,448317,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tiruppur,444352,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Davanagere,434971,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kozhikode,431560,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kurnool,430214,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Akola,425817,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Rajpur Sonarpur,424368,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bokaro Steel City,414820,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bellary,410445,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Patiala,406192,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,South Dumdum,403316,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gopalpur,400146,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Agartala,400004,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhagalpur,398138,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Muzaffarnagar,392768,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhatpara,383762,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Latur,382940,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Panihati,377347,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dhule,375559,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Rohtak,374292,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Korba, Chhattisgarh",363390,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhilwara,359483,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Berhampur,356598,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Muzaffarpur,354462,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ahilyanagar,350859,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mathura,349909,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kollam,348657,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Avadi,345996,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kadapa,343054,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Rajahmundry,341831,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Bilaspur, Chhattisgarh",331030,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kamarhati,330211,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Shahjahanpur,329736,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bijapur,327427,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Rampur, Uttar Pradesh",325313,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Shivamogga,322650,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chandrapur,320379,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Junagadh,319462,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Thrissur,315957,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Alwar,315379,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bardhaman,314265,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kulti,313809,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kakinada,312538,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Nizamabad, Telangana",311152,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Parbhani,307170,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tumkur,302143,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hisar (city),301383,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ozhukarai,300104,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bihar Sharif,297268,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Darbhanga,296039,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Panipat,294292,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Aizawl,293416,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Bally, Howrah",293373,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dewas,289550,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tirupati,287482,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ichalkaranji,287353,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Karnal,286827,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bathinda,285788,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Jalna, Maharashtra",285577,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kirari Suleman Nagar,283211,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Purnia,282248,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Satna,280222,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Maunath Bhanjan,278745,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Barasat,278435,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sonipat,278149,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Farrukhabad,276581,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Sagar, Madhya Pradesh",273296,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Rourkela,272721,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Durg,268806,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Imphal,268243,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ratlam,264914,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hapur,262983,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Arrah,261430,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Karimnagar,261185,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Anantapur,261004,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,New Delhi,257803,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Etawah,256838,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ambarnath,253475,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Bharatpur, Rajasthan",252342,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Begusarai,252008,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tiruvottiyur,249446,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,North Dumdum,249142,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gandhidham,247992,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Baranagar,245213,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Puducherry (union territory),244377,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Thoothukudi,237830,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sikar,237532,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Rewa, Madhya Pradesh",235654,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mirzapur,234871,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Raichur,234073,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
